Gene	Classification
AFUB_010030-T	37_v_42
AFUB_046860-T	37_v_42
AFUB_100300-T	37_v_42
AFUB_005390-T	37_v_42
AFUB_081150-T	37_v_42
AFUB_017050-T	37_v_42
AFUB_096570-T	37_v_42
AFUB_082870-T	37_v_42
AFUB_033650-T	37_v_42
AFUB_065520-T	37_v_42
AFUB_086690-T	37_v_42
AFUB_000050-T	37_v_42
AFUB_042520-T	37_v_42
AFUB_036990-T	25_v_37
AFUB_098040-T	25_v_37
AFUB_097910-T	25_v_37
AFUB_079150-T	25_v_37
AFUB_027160-T	25_v_37
AFUB_102230-T	25_v_37
AFUB_059940-T	25_v_37
AFUB_096480-T	25_v_37
AFUB_072990-T	25_v_37
AFUB_079340-T	25_v_37
AFUB_057730-T	25_v_37
AFUB_099710-T	25_v_37
AFUB_046370-T	25_v_37
AFUB_048530-T	25_v_37
AFUB_077300-T	25_v_37
AFUB_082050-T	25_v_37
AFUB_087650-T	25_v_37
AFUB_055780-T	25_v_37
AFUB_071150-T	25_v_37
AFUB_066940-T	25_v_37
AFUB_065490-T	25_v_37
AFUB_097770-T	25_v_37
AFUB_083920-T	25_v_37
AFUB_036240-T	25_v_37
AFUB_046130-T	25_v_37
AFUB_030500-T	25_v_37
AFUB_023350-T	25_v_37
AFUB_045830-T	25_v_37
AFUB_080090-T	25_v_37
AFUB_063010-T	25_v_37
AFUB_000930-T	25_v_37
AFUB_006520-T	25_v_37
AFUB_097680-T	25_v_37
AFUB_048480-T	25_v_37
AFUB_034230-T	25_v_37
AFUB_015520-T	25_v_37
AFUB_095210-T	25_v_37
AFUB_051170-T	25_v_37
AFUB_091780-T	25_v_37
AFUB_000400-T	25_v_37
AFUB_053070-T	25_v_37
AFUB_098180-T	25_v_37
AFUB_057570-T	25_v_37
AFUB_065990-T	25_v_37
AFUB_100460-T	25_v_37
AFUB_096960-T	25_v_37
AFUB_029670-T	25_v_37
AFUB_030740-T	25_v_37
AFUB_046570-T	25_v_37
AFUB_068940-T	25_v_37
AFUB_068510-T	25_v_37
AFUB_046930-T	25_v_37
AFUB_048500-T	25_v_37
AFUB_095280-T	25_v_37
AFUB_092940-T	25_v_37
AFUB_024040-T	25_v_37
AFUB_003060-T	25_v_37
AFUB_008810-T	25_v_37
AFUB_044570-T	25_v_37
AFUB_100780-T	25_v_37
AFUB_030160-T	25_v_37
AFUB_091960-T	25_v_37
AFUB_077780-T	25_v_37
AFUB_041580-T	25_v_37
AFUB_101220-T	25_v_37
AFUB_087950-T	25_v_37
AFUB_034010-T	25_v_37
AFUB_083670-T	25_v_37
AFUB_097360-T	25_v_37
AFUB_056630-T	25_v_37
AFUB_076010-T	25_v_37
AFUB_078110-T	25_v_37
AFUB_006510-T	25_v_37
AFUB_079330-T	25_v_37
AFUB_048390-T	25_v_37
AFUB_062980-T	25_v_37
AFUB_056000-T	25_v_37
AFUB_080080-T	25_v_37
AFUB_094380-T	25_v_37
AFUB_017080-T	25_v_37
AFUB_052980-T	25_v_37
AFUB_020110-T	25_v_37
AFUB_101760-T	25_v_37
AFUB_079910-T	25_v_37
AFUB_072020-T	25_v_37
AFUB_011480-T	25_v_37
AFUB_005960-T	25_v_37
AFUB_007690-T	25_v_37
AFUB_056570-T	25_v_37
AFUB_002220-T	25_v_37
AFUB_032890-T	25_v_37
AFUB_049160-T	25_v_37
AFUB_087130-T	25_v_37
AFUB_071270-T	25_v_37
AFUB_049710-T	25_v_37
AFUB_087850-T	25_v_37
AFUB_094910-T	25_v_37
AFUB_030580-T	25_v_37
AFUB_086720-T	25_v_37
AFUB_036230-T	25_v_37
AFUB_080630-T	25_v_37
AFUB_102010-T	25_v_37
AFUB_079050-T	25_v_37
AFUB_034130-T	25_v_37
AFUB_036970-T	25_v_37
AFUB_087709-T	25_v_37
AFUB_076880-T	25_v_37
AFUB_092380-T	25_v_37
AFUB_010690-T	25_v_37
AFUB_101629-T	25_v_37
AFUB_066260-T	25_v_37
AFUB_050860-T	25_v_37
AFUB_033880-T	25_v_37
AFUB_056690-T	25_v_37
AFUB_050850-T	25_v_37
AFUB_101310-T	25_v_37
AFUB_049240-T	25_v_37
AFUB_047890-T	25_v_37
AFUB_002690-T	25_v_37
AFUB_081880-T	25_v_37
AFUB_000230-T	25_v_37
AFUB_092050-T	25_v_37
AFUB_015640-T	25_v_37
AFUB_082170-T	25_v_37
AFUB_044380-T	25_v_37
AFUB_075500-T	25_v_37
AFUB_054490-T	25_v_42,37_v_42
AFUB_012300-T	25_v_42,37_v_42
AFUB_022910-T	25_v_42,37_v_42
AFUB_073890-T	25_v_42,37_v_42
AFUB_012320-T	25_v_42,37_v_42
AFUB_056990-T	25_v_42,37_v_42
AFUB_087290-T	25_v_42,37_v_42
AFUB_087270-T	25_v_42,37_v_42
AFUB_044860-T	25_v_42,37_v_42
AFUB_079770-T	25_v_42,37_v_42
AFUB_063970-T	25_v_42,37_v_42
AFUB_034670-T	25_v_42,37_v_42
AFUB_044920-T	25_v_42,37_v_42
AFUB_010350-T	25_v_42,37_v_42
AFUB_022920-T	25_v_42,37_v_42
AFUB_085750-T	25_v_42,37_v_42
AFUB_087450-T	25_v_42,37_v_42
AFUB_060890-T	25_v_42,37_v_42
AFUB_056770-T	25_v_42,37_v_42
AFUB_003760-T	25_v_42,37_v_42
AFUB_060870-T	25_v_42,37_v_42
AFUB_099650-T	25_v_42,37_v_42
AFUB_088870-T	25_v_42,37_v_42
AFUB_005210-T	25_v_42,37_v_42
AFUB_045570-T	25_v_42,37_v_42
AFUB_022960-T	25_v_42,37_v_42
AFUB_033690-T	25_v_42,37_v_42
AFUB_034200-T	25_v_42,37_v_42
AFUB_087540-T	25_v_42,37_v_42
AFUB_084920-T	25_v_42,37_v_42
AFUB_081980-T	25_v_42,37_v_42
AFUB_000030-T	25_v_42,37_v_42
AFUB_035600-T	25_v_42,37_v_42
AFUB_043990-T	25_v_42,37_v_42
AFUB_068730-T	25_v_42,37_v_42
AFUB_045500-T	25_v_42,37_v_42
AFUB_091940-T	25_v_42,37_v_42
AFUB_087090-T	25_v_42,37_v_42
AFUB_056940-T	25_v_42,37_v_42
AFUB_052780-T	25_v_42,37_v_42
AFUB_096520-T	25_v_42,37_v_42
AFUB_100620-T	25_v_42,37_v_42
AFUB_101950-T	25_v_42,37_v_42
AFUB_093610-T	25_v_42,37_v_42
AFUB_016120-T	25_v_42,37_v_42
AFUB_063700-T	25_v_42,37_v_42
AFUB_060880-T	25_v_42,37_v_42
AFUB_070810-T	25_v_42,37_v_42
AFUB_044670-T	25_v_42,37_v_42
AFUB_095250-T	25_v_42,37_v_42
AFUB_077870-T	25_v_42,37_v_42
AFUB_034210-T	25_v_42,37_v_42
AFUB_033710-T	25_v_42,37_v_42
AFUB_004500-T	25_v_42,37_v_42
AFUB_032110-T	25_v_42,37_v_42
AFUB_009540-T	25_v_42,37_v_42
AFUB_086810-T	25_v_42,37_v_42
AFUB_079700-T	25_v_42,37_v_42
AFUB_001260-T	25_v_42,37_v_42
AFUB_033680-T	25_v_42,37_v_42
AFUB_062430-T	25_v_42,37_v_42
AFUB_045750-T	25_v_42,37_v_42
AFUB_055620-T	25_v_42,37_v_42
AFUB_029480-T	25_v_42,37_v_42
AFUB_085640-T	25_v_42,37_v_42
AFUB_035610-T	25_v_42,37_v_42
AFUB_033660-T	25_v_42,37_v_42
AFUB_049420-T	25_v_42,37_v_42
AFUB_099590-T	25_v_42,37_v_42
AFUB_077570-T	25_v_42,37_v_42
AFUB_083440-T	25_v_42,37_v_42
AFUB_010760-T	25_v_42,37_v_42
AFUB_073490-T	25_v_42,37_v_42
AFUB_034190-T	25_v_42,37_v_42
AFUB_088360-T	25_v_42,37_v_42
AFUB_046760-T	25_v_42,37_v_42
AFUB_049890-T	25_v_42,37_v_42
AFUB_075510-T	25_v_42,37_v_42
AFUB_053800-T	25_v_42,37_v_42
AFUB_046340-T	25_v_42,37_v_42
AFUB_086410-T	25_v_42,37_v_42
AFUB_086930-T	25_v_42,37_v_42
AFUB_071450-T	25_v_42,37_v_42
AFUB_096510-T	25_v_42,37_v_42
AFUB_074850-T	25_v_42,37_v_42
AFUB_044680-T	25_v_42,37_v_42
AFUB_062170-T	25_v_42,37_v_42
AFUB_011720-T	25_v_42,37_v_42
AFUB_087490-T	25_v_42,37_v_42
AFUB_010050-T	25_v_42,37_v_42
AFUB_034740-T	25_v_42,37_v_42
AFUB_066480-T	25_v_42,37_v_42
AFUB_081390-T	25_v_42,37_v_42
AFUB_016960-T	25_v_42,37_v_42
AFUB_045560-T	25_v_42,37_v_42
AFUB_061480-T	25_v_42,37_v_42
AFUB_092010-T	25_v_42,37_v_42
AFUB_102210-T	25_v_42,37_v_42
AFUB_084110-T	25_v_42,37_v_42
AFUB_050410-T	25_v_42,37_v_42
AFUB_080470-T	25_v_42,37_v_42
AFUB_080570-T	25_v_42,37_v_42
AFUB_019590-T	25_v_42,37_v_42
AFUB_061950-T	25_v_42,37_v_42
AFUB_083070-T	25_v_42,37_v_42
AFUB_022090-T	25_v_42,37_v_42
AFUB_100310-T	25_v_42,37_v_42
AFUB_066060-T	25_v_42,37_v_42
AFUB_025700-T	25_v_42,37_v_42
AFUB_087530-T	25_v_42,37_v_42
AFUB_070800-T	25_v_42,37_v_42
AFUB_027130-T	25_v_42,37_v_42
AFUB_045580-T	25_v_42,37_v_42
AFUB_077580-T	25_v_42,37_v_42
AFUB_017230-T	25_v_42,37_v_42
AFUB_086920-T	25_v_42,37_v_42
AFUB_030220-T	25_v_42,37_v_42
AFUB_091820-T	25_v_42,37_v_42
AFUB_034170-T	25_v_42,37_v_42
AFUB_096340-T	25_v_42,37_v_42
AFUB_051000-T	25_v_42,37_v_42
AFUB_094020-T	25_v_42,37_v_42
AFUB_012310-T	25_v_42,37_v_42
AFUB_009790-T	25_v_42,37_v_42
AFUB_013970-T	25_v_42,37_v_42
AFUB_028939-T	25_v_42,37_v_42
AFUB_056870-T	25_v_42,37_v_42
AFUB_011030-T	25_v_42,37_v_42
AFUB_087460-T	25_v_42,37_v_42
AFUB_046090-T	25_v_42,37_v_42
AFUB_016830-T	25_v_42,37_v_42
AFUB_041130-T	25_v_42,37_v_42
AFUB_067280-T	25_v_42,37_v_42
AFUB_074320-T	25_v_42,37_v_42
AFUB_091620-T	25_v_42
AFUB_029100-T	25_v_42
AFUB_051330-T	25_v_42
AFUB_004100-T	25_v_42
AFUB_020810-T	25_v_42
AFUB_001620-T	25_v_42
AFUB_043540-T	25_v_42
AFUB_095550-T	25_v_42
AFUB_029440-T	25_v_42
AFUB_007890-T	25_v_42
AFUB_064240-T	25_v_42
AFUB_042000-T	25_v_42
AFUB_056290-T	25_v_42
AFUB_061040-T	25_v_42
AFUB_095890-T	25_v_42
AFUB_007860-T	25_v_42
AFUB_055190-T	25_v_42
AFUB_028760-T	25_v_42
AFUB_003880-T	25_v_42
AFUB_088140-T	25_v_42
AFUB_023360-T	25_v_42
AFUB_026240-T	25_v_42
AFUB_081040-T	25_v_42
AFUB_008270-T	25_v_42
AFUB_049860-T	25_v_42
AFUB_066690-T	25_v_42
AFUB_080020-T	25_v_42
AFUB_093170-T	25_v_42
AFUB_096920-T	25_v_42
AFUB_091680-T	25_v_42
AFUB_095490-T	25_v_42
AFUB_030270-T	25_v_42
AFUB_084630-T	25_v_42
AFUB_083090-T	25_v_42
AFUB_041320-T	25_v_42
AFUB_098820-T	25_v_42
AFUB_032100-T	25_v_42
AFUB_031360-T	25_v_42
AFUB_057660-T	25_v_42
AFUB_045510-T	25_v_42
AFUB_099600-T	25_v_42
AFUB_094470-T	25_v_42
AFUB_035110-T	25_v_42
AFUB_060210-T	25_v_42
AFUB_021720-T	25_v_42
AFUB_060470-T	25_v_42
AFUB_049440-T	25_v_42
AFUB_039340-T	25_v_42
AFUB_005020-T	25_v_42
AFUB_047680-T	25_v_42
AFUB_072350-T	25_v_42
AFUB_100050-T	25_v_42
AFUB_002910-T	25_v_42
AFUB_056660-T	25_v_42
AFUB_016990-T	25_v_42
AFUB_061680-T	25_v_42
AFUB_071000-T	25_v_42
AFUB_025610-T	25_v_42
AFUB_094880-T	25_v_42
AFUB_041200-T	25_v_42
AFUB_009810-T	25_v_42
AFUB_004820-T	25_v_42
AFUB_080550-T	25_v_42
AFUB_024460-T	25_v_42
AFUB_060030-T	25_v_42
AFUB_015970-T	25_v_42
AFUB_041280-T	25_v_42
AFUB_015100-T	25_v_42
AFUB_032020-T	25_v_42
AFUB_034000-T	25_v_42
AFUB_059100-T	25_v_42
AFUB_038680-T	25_v_42
AFUB_085050-T	25_v_42
AFUB_063490-T	25_v_42
AFUB_013840-T	25_v_42
AFUB_078700-T	25_v_42
AFUB_080740-T	25_v_42
AFUB_026900-T	25_v_42
AFUB_033270-T	25_v_42
AFUB_006580-T	25_v_42
AFUB_002020-T	25_v_42
AFUB_022120-T	25_v_42
AFUB_075010-T	25_v_42
AFUB_002590-T	25_v_42
AFUB_053850-T	25_v_42
AFUB_004550-T	25_v_42
AFUB_096350-T	25_v_42
AFUB_095900-T	25_v_42
AFUB_025400-T	25_v_42
AFUB_038860-T	25_v_42
AFUB_010990-T	25_v_42
AFUB_077880-T	25_v_42
AFUB_007410-T	25_v_42
AFUB_091810-T	25_v_42
AFUB_050070-T	25_v_42
AFUB_078660-T	25_v_42
AFUB_015260-T	25_v_42
AFUB_021250-T	25_v_42
AFUB_005410-T	25_v_42
AFUB_081800-T	25_v_42
AFUB_070070-T	25_v_42
AFUB_061500-T	25_v_42
AFUB_057790-T	25_v_42
AFUB_030550-T	25_v_42
AFUB_040630-T	25_v_42
AFUB_031660-T	25_v_42
AFUB_011850-T	25_v_42
AFUB_096880-T	25_v_42
AFUB_042280-T	25_v_42
AFUB_007960-T	25_v_42
AFUB_091150-T	25_v_42
AFUB_035510-T	25_v_42
AFUB_030110-T	25_v_42
AFUB_047900-T	25_v_42
AFUB_026300-T	25_v_42
AFUB_017030-T	25_v_42
AFUB_099800-T	25_v_42
AFUB_059060-T	25_v_42
AFUB_084900-T	25_v_42
AFUB_025900-T	25_v_42
AFUB_084780-T	25_v_42
AFUB_050600-T	25_v_42
AFUB_088370-T	25_v_42
AFUB_084710-T	25_v_42
AFUB_100020-T	25_v_42
AFUB_070720-T	25_v_42
AFUB_054770-T	25_v_42
AFUB_015820-T	25_v_42
AFUB_033700-T	25_v_42
AFUB_060420-T	25_v_42
AFUB_065430-T	25_v_42
AFUB_075590-T	25_v_42
AFUB_064170-T	25_v_42
AFUB_079270-T	25_v_42
AFUB_100500-T	25_v_42
AFUB_101200-T	25_v_42
AFUB_087250-T	25_v_42
AFUB_082560-T	25_v_42
AFUB_002700-T	25_v_42
AFUB_081810-T	25_v_42
AFUB_057670-T	25_v_42
AFUB_080370-T	25_v_42
AFUB_036410-T	25_v_42
AFUB_015000-T	25_v_42
AFUB_040240-T	25_v_42
AFUB_077560-T	25_v_42
AFUB_030620-T	25_v_42
AFUB_067890-T	25_v_42
AFUB_024320-T	25_v_42
AFUB_012680-T	25_v_42
AFUB_017890-T	25_v_42
AFUB_031050-T	25_v_42
AFUB_022130-T	25_v_42
AFUB_100280-T	25_v_42
AFUB_012180-T	25_v_42
AFUB_088310-T	25_v_42
AFUB_099130-T	25_v_42
AFUB_094430-T	25_v_42
AFUB_059330-T	25_v_42
AFUB_082200-T	25_v_42
AFUB_065340-T	25_v_42
AFUB_099860-T	25_v_42
AFUB_093670-T	25_v_42
AFUB_023800-T	25_v_42
AFUB_086910-T	25_v_42
AFUB_088270-T	25_v_42
AFUB_034560-T	25_v_42
AFUB_054170-T	25_v_42
AFUB_053010-T	25_v_42
AFUB_071180-T	25_v_42
AFUB_062950-T	25_v_42
AFUB_061210-T	25_v_42
AFUB_013040-T	25_v_42
AFUB_089050-T	25_v_42
AFUB_065790-T	25_v_42
AFUB_007570-T	25_v_42
AFUB_042900-T	25_v_42
AFUB_066530-T	25_v_42
AFUB_040940-T	25_v_42
AFUB_043190-T	25_v_42
AFUB_085400-T	25_v_42
AFUB_053280-T	25_v_42
AFUB_047950-T	25_v_42
AFUB_058740-T	25_v_42
AFUB_078250-T	25_v_42
AFUB_005840-T	25_v_42
AFUB_074920-T	25_v_42
AFUB_031150-T	25_v_42
AFUB_072230-T	25_v_42
AFUB_007720-T	25_v_42
AFUB_017440-T	25_v_42
AFUB_036010-T	25_v_42
AFUB_075290-T	25_v_42
AFUB_027980-T	25_v_42
AFUB_066360-T	25_v_42
AFUB_023490-T	25_v_42
AFUB_068690-T	25_v_42
AFUB_049810-T	25_v_42
AFUB_027290-T	25_v_42
AFUB_061420-T	25_v_42
AFUB_100480-T	25_v_42
AFUB_085930-T	25_v_42
AFUB_010170-T	25_v_42
AFUB_032490-T	25_v_42
AFUB_084800-T	25_v_42
AFUB_097440-T	25_v_42
AFUB_002190-T	25_v_42
AFUB_050680-T	25_v_42
AFUB_005530-T	25_v_42
AFUB_010580-T	25_v_42
AFUB_042680-T	25_v_42
AFUB_027920-T	25_v_42
AFUB_051830-T	25_v_42
AFUB_054550-T	25_v_42
AFUB_071470-T	25_v_42
AFUB_074810-T	25_v_42
AFUB_060630-T	25_v_42
AFUB_057450-T	25_v_42
AFUB_093640-T	25_v_42
AFUB_027940-T	25_v_42
AFUB_049060-T	25_v_42
AFUB_047110-T	25_v_42
AFUB_044140-T	25_v_42
AFUB_040130-T	25_v_42
AFUB_011740-T	25_v_42
AFUB_059400-T	25_v_42
AFUB_099420-T	25_v_42
AFUB_032720-T	25_v_42
AFUB_067580-T	25_v_42
AFUB_008520-T	25_v_42
AFUB_007780-T	25_v_42
AFUB_074740-T	25_v_42
AFUB_089260-T	25_v_42
AFUB_098810-T	25_v_42
AFUB_028210-T	25_v_42
AFUB_022010-T	25_v_42
AFUB_024140-T	25_v_42
AFUB_000790-T	25_v_42
AFUB_047630-T	25_v_42
AFUB_023640-T	25_v_42
AFUB_010640-T	25_v_42
AFUB_007480-T	25_v_42
AFUB_084290-T	25_v_42
AFUB_095000-T	25_v_42
AFUB_086400-T	25_v_42
AFUB_026520-T	25_v_42
AFUB_086380-T	25_v_42
AFUB_077500-T	25_v_42
AFUB_035340-T	25_v_42
AFUB_066920-T	25_v_42
AFUB_023400-T	25_v_42
AFUB_062330-T	25_v_42
AFUB_017580-T	25_v_42
AFUB_003000-T	25_v_42
AFUB_084840-T	25_v_42
AFUB_003520-T	25_v_42
AFUB_039030-T	25_v_42
AFUB_053630-T	25_v_42
AFUB_049470-T	25_v_42
AFUB_019580-T	25_v_42
AFUB_072760-T	25_v_42
AFUB_026220-T	25_v_42
AFUB_011540-T	25_v_42
AFUB_036650-T	25_v_42
AFUB_019230-T	25_v_42
AFUB_000350-T	25_v_42
AFUB_008890-T	25_v_42
AFUB_038180-T	25_v_42
AFUB_056220-T	25_v_42
AFUB_052260-T	25_v_42
AFUB_055290-T	25_v_42
AFUB_023610-T	25_v_42
AFUB_064900-T	25_v_42
AFUB_004560-T	25_v_42
AFUB_018180-T	25_v_42
AFUB_060440-T	25_v_42
AFUB_031670-T	25_v_42
AFUB_077720-T	25_v_42
AFUB_040650-T	25_v_42
AFUB_050190-T	25_v_42
AFUB_045030-T	25_v_42
AFUB_009660-T	25_v_42
AFUB_073910-T	25_v_42
AFUB_090030-T	25_v_42
AFUB_005430-T	25_v_42
AFUB_045760-T	25_v_42
AFUB_026290-T	25_v_42
AFUB_091040-T	25_v_42
AFUB_090510-T	25_v_42
AFUB_073360-T	25_v_42
AFUB_069650-T	25_v_42
AFUB_070600-T	25_v_42
AFUB_001520-T	25_v_42
AFUB_073020-T	25_v_42
AFUB_044840-T	25_v_42
AFUB_051380-T	25_v_42
AFUB_072290-T	25_v_42
AFUB_023510-T	25_v_42
AFUB_080900-T	25_v_42
AFUB_044610-T	25_v_42
AFUB_091130-T	25_v_42
AFUB_010770-T	25_v_42
AFUB_096070-T	25_v_42
AFUB_028320-T	25_v_42
AFUB_070330-T	25_v_42
AFUB_046190-T	25_v_42
AFUB_020670-T	25_v_42
AFUB_042850-T	25_v_42
AFUB_067880-T	25_v_42
AFUB_066700-T	25_v_42
AFUB_070870-T	25_v_42
AFUB_098170-T	25_v_42
AFUB_048790-T	25_v_42
AFUB_084640-T	25_v_42
AFUB_067160-T	25_v_42
AFUB_091400-T	25_v_42
AFUB_018250-T	25_v_42
AFUB_063530-T	25_v_42
AFUB_081190-T	25_v_42
AFUB_044460-T	25_v_42
AFUB_064690-T	25_v_42
AFUB_067510-T	25_v_42
AFUB_005000-T	25_v_42
AFUB_092400-T	25_v_42
AFUB_025710-T	25_v_42
AFUB_007210-T	25_v_42
AFUB_072380-T	25_v_42
AFUB_006730-T	25_v_42
AFUB_077960-T	25_v_42
AFUB_012330-T	25_v_42
AFUB_078620-T	25_v_42
AFUB_051370-T	25_v_42
AFUB_030200-T	25_v_42
AFUB_053890-T	25_v_42
AFUB_028670-T	25_v_42
AFUB_094250-T	25_v_42
AFUB_044040-T	25_v_42
AFUB_016440-T	25_v_42
AFUB_045130-T	25_v_42
AFUB_016930-T	25_v_42
AFUB_042100-T	25_v_42
AFUB_099190-T	25_v_42
AFUB_025100-T	25_v_42
AFUB_036830-T	25_v_42
AFUB_054940-T	25_v_42
AFUB_020960-T	25_v_42
AFUB_077280-T	25_v_42
AFUB_045790-T	25_v_42
AFUB_097010-T	25_v_42
AFUB_007330-T	25_v_42
AFUB_016400-T	25_v_42
AFUB_064090-T	25_v_42
AFUB_094830-T	25_v_42
AFUB_014130-T	25_v_42
AFUB_002600-T	25_v_42
AFUB_093030-T	25_v_42
AFUB_024520-T	25_v_42
AFUB_069120-T	25_v_42
AFUB_010780-T	25_v_42
AFUB_044490-T	25_v_42
AFUB_038080-T	25_v_42
AFUB_075180-T	25_v_42
AFUB_046620-T	25_v_42
AFUB_023390-T	25_v_42
AFUB_059560-T	25_v_42
AFUB_010560-T	25_v_42
AFUB_002090-T	25_v_42
AFUB_017380-T	25_v_42
AFUB_058090-T	25_v_42
AFUB_066980-T	25_v_42
AFUB_042840-T	25_v_42
AFUB_053130-T	25_v_42
AFUB_001190-T	25_v_42
AFUB_025910-T	25_v_42
AFUB_045520-T	25_v_42
AFUB_034890-T	25_v_42
AFUB_028740-T	25_v_42
AFUB_083190-T	25_v_42
AFUB_069450-T	25_v_42
AFUB_012810-T	25_v_42
AFUB_021200-T	25_v_42
AFUB_042210-T	25_v_42
AFUB_053090-T	25_v_42
AFUB_086370-T	25_v_42
AFUB_029930-T	25_v_42
AFUB_093250-T	25_v_42
AFUB_098980-T	25_v_42
AFUB_091170-T	25_v_42
AFUB_064730-T	25_v_42
AFUB_053940-T	25_v_42
AFUB_013530-T	25_v_42
AFUB_012060-T	25_v_42
AFUB_093320-T	25_v_42
AFUB_078280-T	25_v_42
AFUB_065260-T	25_v_42
AFUB_024770-T	25_v_42
AFUB_099690-T	25_v_42
AFUB_004490-T	25_v_42
AFUB_068810-T	25_v_42
AFUB_064830-T	25_v_42
AFUB_025580-T	25_v_42
AFUB_052150-T	25_v_42
AFUB_069520-T	25_v_42
AFUB_044910-T	25_v_42
AFUB_091220-T	25_v_42
AFUB_071970-T	25_v_42
AFUB_039880-T	25_v_42
AFUB_058570-T	25_v_42
AFUB_020160-T	25_v_42
AFUB_053060-T	25_v_42
AFUB_006750-T	25_v_42
AFUB_012030-T	25_v_42
AFUB_057580-T	25_v_42
AFUB_018440-T	25_v_42
AFUB_062000-T	25_v_42
AFUB_014580-T	25_v_42
AFUB_049430-T	25_v_42
AFUB_040520-T	25_v_42
AFUB_037560-T	25_v_42
AFUB_036860-T	25_v_42
AFUB_039390-T	25_v_42
AFUB_058460-T	25_v_42
AFUB_039600-T	25_v_42
AFUB_094730-T	25_v_42
AFUB_070030-T	25_v_42
AFUB_033250-T	25_v_42
AFUB_045810-T	25_v_42
AFUB_001820-T	25_v_42
AFUB_046220-T	25_v_42
AFUB_018900-T	25_v_42
AFUB_071950-T	25_v_42
AFUB_052300-T	25_v_42
AFUB_001270-T	25_v_42
AFUB_014240-T	25_v_42
AFUB_079000-T	25_v_42
AFUB_101190-T	25_v_42
AFUB_091450-T	25_v_42
AFUB_057740-T	25_v_42
AFUB_036130-T	25_v_42
AFUB_003170-T	25_v_42
AFUB_067380-T	25_v_42
AFUB_054350-T	25_v_42
AFUB_088240-T	25_v_42
AFUB_094480-T	25_v_42
AFUB_009800-T	25_v_42
AFUB_028130-T	25_v_42
AFUB_065680-T	25_v_42
AFUB_000060-T	25_v_42
AFUB_041440-T	25_v_42
AFUB_095730-T	25_v_42
AFUB_051650-T	25_v_42
AFUB_055630-T	25_v_42
AFUB_048600-T	25_v_42
AFUB_042450-T	25_v_42
AFUB_094980-T	25_v_42
AFUB_092330-T	25_v_42
AFUB_060830-T	25_v_42
AFUB_003890-T	25_v_42
AFUB_082540-T	25_v_42
AFUB_081229-T	25_v_42
AFUB_076080-T	25_v_42
AFUB_100010-T	25_v_42
AFUB_088820-T	25_v_42
AFUB_048460-T	25_v_42
AFUB_007340-T	25_v_42
AFUB_009920-T	25_v_42
AFUB_088170-T	25_v_42
AFUB_061190-T	25_v_42
AFUB_026180-T	25_v_42
AFUB_057000-T	25_v_42
AFUB_087260-T	25_v_42
AFUB_025290-T	25_v_42
AFUB_081480-T	25_v_42
AFUB_004740-T	25_v_42
AFUB_015190-T	25_v_42
AFUB_097000-T	25_v_42
AFUB_004690-T	25_v_42
AFUB_008750-T	25_v_42
AFUB_060490-T	25_v_42
AFUB_078720-T	25_v_42
AFUB_080220-T	25_v_42
AFUB_049070-T	25_v_42
AFUB_096600-T	25_v_42
AFUB_029420-T	25_v_42
AFUB_011530-T	25_v_42
AFUB_013150-T	25_v_42
AFUB_092410-T	25_v_42
AFUB_059780-T	25_v_42
AFUB_067720-T	25_v_42
AFUB_019430-T	25_v_42
AFUB_017220-T	25_v_42
AFUB_018560-T	25_v_42
